subject,20230526,20230527,20230528,cage
2.1,20.13692307692297,9.009487179487113,5.8387179487178535,2
2.2,18.903846153846118,13.834999999999969,,2
2.4,19.645277777777764,12.014102564102503,5.363076923076858,2
